run,fit1,node1,fit2,node2
25,1293445,0.00000_1.98991_-1.98991_0.99496_1.98992,596975,-0.99496_0.00000_-1.98991_0.99496_0.00000
25,596975,-0.99496_0.00000_-1.98991_0.99496_0.00000,596975,0.00000_-0.99496_-1.98991_0.00000_0.99496
25,596975,0.00000_-0.99496_-1.98991_0.00000_0.99496,497480,-0.99496_-0.99496_-0.99496_0.99496_0.99496
25,497480,-0.99496_-0.99496_-0.99496_0.99496_0.99496,497480,-0.99496_-0.99496_-0.99496_0.99496_0.99496
25,497480,-0.99496_-0.99496_-0.99496_0.99496_0.99496,497480,-0.99496_-0.99496_-0.99496_0.99496_0.99496
25,497480,-0.99496_-0.99496_-0.99496_0.99496_0.99496,397984,-0.99496_-0.99496_0.00000_0.99496_0.99496
25,397984,-0.99496_-0.99496_0.00000_0.99496_0.99496,298488,-0.99496_-0.99496_0.00000_0.99496_0.00000
25,298488,-0.99496_-0.99496_0.00000_0.99496_0.00000,298488,0.00000_-0.99496_0.99496_0.00000_-0.99496
25,298488,0.00000_-0.99496_0.99496_0.00000_-0.99496,198992,0.00000_-0.99496_0.99496_0.00000_0.00000
25,198992,0.00000_-0.99496_0.99496_0.00000_0.00000,198992,0.00000_-0.99496_0.99496_0.00000_0.00000
25,198992,0.00000_-0.99496_0.99496_0.00000_0.00000,198992,0.00000_-0.99496_0.99496_0.00000_0.00000
25,198992,0.00000_-0.99496_0.99496_0.00000_0.00000,198992,0.00000_-0.99496_0.99496_0.00000_0.00000
25,198992,0.00000_-0.99496_0.99496_0.00000_0.00000,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000
25,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000
25,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000
25,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000
25,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
25,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
25,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,0,0.00000_0.00000_0.00000_0.00000_0.00000
26,5372740,2.98486_0.00000_-1.98991_-4.97469_-3.97978,2984864,3.97978_-1.98992_0.99495_0.00000_-2.98485
26,2984864,3.97978_-1.98992_0.99495_0.00000_-2.98485,1492435,1.98991_-2.98486_-0.99496_0.99496_0.00000
26,1492435,1.98991_-2.98486_-0.99496_0.99496_0.00000,994958,0.99496_-0.99496_-1.98991_0.00000_1.98991
26,994958,0.99496_-0.99496_-1.98991_0.00000_1.98991,895462,0.00000_-1.98991_-1.98991_0.00000_0.99496
26,895462,0.00000_-1.98991_-1.98991_0.00000_0.99496,696471,0.00000_-0.99496_-1.98991_0.99496_0.99496
26,696471,0.00000_-0.99496_-1.98991_0.99496_0.99496,696471,-0.99496_0.00000_-1.98991_0.99496_0.99496
26,696471,-0.99496_0.00000_-1.98991_0.99496_0.99496,198992,0.00000_0.00000_-0.99496_0.99496_0.00000
26,198992,0.00000_0.00000_-0.99496_0.99496_0.00000,198992,0.00000_0.00000_-0.99496_0.99496_0.00000
26,198992,0.00000_0.00000_-0.99496_0.99496_0.00000,198992,0.99496_0.00000_-0.99496_0.00000_0.00000
26,198992,0.99496_0.00000_-0.99496_0.00000_0.00000,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496
26,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
26,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,99496,0.00000_0.99496_0.00000_0.00000_0.00000
26,99496,0.00000_0.99496_0.00000_0.00000_0.00000,99496,0.00000_0.00000_0.00000_0.99496_0.00000
26,99496,0.00000_0.00000_0.00000_0.99496_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
26,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
26,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
26,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
26,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
26,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
26,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
26,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
26,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
26,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
27,4576788,-2.98486_3.97978_-1.98991_3.97978_0.99496,1492435,-2.98486_0.00000_-1.98991_0.99496_-0.99496
27,1492435,-2.98486_0.00000_-1.98991_0.99496_-0.99496,1293445,0.00000_-0.99496_1.98991_-1.98991_1.98991
27,1293445,0.00000_-0.99496_1.98991_-1.98991_1.98991,1293445,0.00000_-0.99496_1.98991_-1.98991_1.98991
27,1293445,0.00000_-0.99496_1.98991_-1.98991_1.98991,1193948,0.00000_-0.99496_2.98486_-0.99496_0.99496
27,1193948,0.00000_-0.99496_2.98486_-0.99496_0.99496,696471,0.00000_-0.99496_1.98991_-0.99496_0.99496
27,696471,0.00000_-0.99496_1.98991_-0.99496_0.99496,696471,0.99496_0.99496_0.00000_-1.98991_-0.99496
27,696471,0.99496_0.99496_0.00000_-1.98991_-0.99496,596975,0.00000_0.99496_0.00000_-1.98991_-0.99496
27,596975,0.00000_0.99496_0.00000_-1.98991_-0.99496,497480,0.99496_0.99496_-0.99496_-0.99496_-0.99496
27,497480,0.99496_0.99496_-0.99496_-0.99496_-0.99496,397984,0.00000_0.99496_-0.99496_-0.99496_-0.99496
27,397984,0.00000_0.99496_-0.99496_-0.99496_-0.99496,198992,0.00000_0.00000_-0.99496_-0.99496_0.00000
27,198992,0.00000_0.00000_-0.99496_-0.99496_0.00000,198992,0.00000_0.00000_-0.99496_-0.99496_0.00000
27,198992,0.00000_0.00000_-0.99496_-0.99496_0.00000,198992,-0.99496_0.00000_0.00000_-0.99496_0.00000
27,198992,-0.99496_0.00000_0.00000_-0.99496_0.00000,198992,-0.99496_0.00000_0.00000_-0.99496_0.00000
27,198992,-0.99496_0.00000_0.00000_-0.99496_0.00000,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000
27,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000
27,198992,0.00000_-0.99496_0.00000_-0.99496_0.00000,99496,0.00000_0.00000_0.00000_0.00000_0.99496
27,99496,0.00000_0.00000_0.00000_0.00000_0.99496,0,0.00000_0.00000_0.00000_0.00000_0.00000
27,0,0.00000_0.00000_0.00000_0.00000_0.00000,0,0.00000_0.00000_0.00000_0.00000_0.00000
28,7163648,-2.98487_-4.97469_-1.98991_2.98486_4.97469,2586880,0.99496_-0.00001_-2.98485_3.97978_-0.00001
28,2586880,0.99496_-0.00001_-2.98485_3.97978_-0.00001,1691420,0.00000_-0.99496_0.00000_3.97978_0.00000
28,1691420,0.00000_-0.99496_0.00000_3.97978_0.00000,994958,1.98991_-1.98991_0.99496_0.00000_0.99496
28,994958,1.98991_-1.98991_0.99496_0.00000_0.99496,994958,1.98991_-1.98991_0.99496_0.00000_0.99496
28,994958,1.98991_-1.98991_0.99496_0.00000_0.99496,696471,1.98991_-0.99496_0.99496_0.00000_0.99496
28,696471,1.98991_-0.99496_0.99496_0.00000_0.99496,596975,1.98991_0.00000_0.00000_-0.99496_0.99496
28,596975,1.98991_0.00000_0.00000_-0.99496_0.99496,596975,1.98991_0.00000_0.00000_-0.99496_0.99496
28,596975,1.98991_0.00000_0.00000_-0.99496_0.99496,596975,0.99496_0.00000_0.00000_-0.99496_1.98991
28,596975,0.99496_0.00000_0.00000_-0.99496_1.98991,397984,0.99496_-0.99496_0.99496_0.00000_0.99496
28,397984,0.99496_-0.99496_0.99496_0.00000_0.99496,397984,0.99496_-0.99496_0.99496_0.00000_0.99496
28,397984,0.99496_-0.99496_0.99496_0.00000_0.99496,298488,0.99496_-0.99496_0.00000_0.00000_0.99496
28,298488,0.99496_-0.99496_0.00000_0.00000_0.99496,198992,0.00000_0.00000_0.99496_0.00000_0.99496
28,198992,0.00000_0.00000_0.99496_0.00000_0.99496,198992,0.00000_0.00000_0.99496_0.00000_0.99496
28,198992,0.00000_0.00000_0.99496_0.00000_0.99496,198992,0.99496_0.00000_0.99496_0.00000_0.00000
28,198992,0.99496_0.00000_0.99496_0.00000_0.00000,99496,0.00000_0.99496_0.00000_0.00000_0.00000
28,99496,0.00000_0.99496_0.00000_0.00000_0.00000,99496,0.00000_0.99496_0.00000_0.00000_0.00000
28,99496,0.00000_0.99496_0.00000_0.00000_0.00000,99496,0.00000_0.00000_0.00000_-0.99496_0.00000
28,99496,0.00000_0.00000_0.00000_-0.99496_0.00000,99496,0.00000_0.00000_0.00000_0.00000_0.99496
28,99496,0.00000_0.00000_0.00000_0.00000_0.99496,99496,0.00000_0.00000_0.00000_0.00000_0.99496
28,99496,0.00000_0.00000_0.00000_0.00000_0.99496,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
28,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
28,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,3681322,4.97470_-0.00003_1.98990_-1.98989_1.98991,2288395,3.97978_0.99496_0.99496_-1.98991_0.99496
29,2288395,3.97978_0.99496_0.99496_-1.98991_0.99496,1890418,-0.99496_2.98486_-1.98991_0.99496_-1.98991
29,1890418,-0.99496_2.98486_-1.98991_0.99496_-1.98991,1492435,-2.98485_-0.99496_0.00000_-1.98991_-0.99496
29,1492435,-2.98485_-0.99496_0.00000_-1.98991_-0.99496,1094454,-1.98991_-0.99496_-0.99496_-1.98991_-0.99496
29,1094454,-1.98991_-0.99496_-0.99496_-1.98991_-0.99496,497480,-0.99496_0.99496_0.99496_-0.99496_-0.99496
29,497480,-0.99496_0.99496_0.99496_-0.99496_-0.99496,397984,-0.99496_0.99496_0.99496_-0.99496_0.00000
29,397984,-0.99496_0.99496_0.99496_-0.99496_0.00000,397984,-0.99496_0.99496_0.99496_0.00000_0.99496
29,397984,-0.99496_0.99496_0.99496_0.00000_0.99496,298488,0.00000_0.99496_0.00000_0.99496_0.99496
29,298488,0.00000_0.99496_0.00000_0.99496_0.99496,198992,0.00000_0.99496_0.99496_0.00000_0.00000
29,198992,0.00000_0.99496_0.99496_0.00000_0.00000,198992,0.00000_0.99496_0.99496_0.00000_0.00000
29,198992,0.00000_0.99496_0.99496_0.00000_0.00000,198992,0.00000_0.99496_0.00000_0.00000_-0.99496
29,198992,0.00000_0.99496_0.00000_0.00000_-0.99496,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496
29,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496
29,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496
29,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496
29,198992,0.00000_0.00000_-0.99496_0.00000_-0.99496,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
29,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
29,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
29,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
29,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
29,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,99496,0.00000_0.99496_0.00000_0.00000_0.00000
29,99496,0.00000_0.99496_0.00000_0.00000_0.00000,99496,0.00000_0.00000_0.00000_0.99496_0.00000
29,99496,0.00000_0.00000_0.00000_0.99496_0.00000,99496,0.00000_0.00000_0.00000_-0.99496_0.00000
29,99496,0.00000_0.00000_0.00000_-0.99496_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
29,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
30,2089403,0.00000_-0.99496_0.00000_3.97978_-1.98991,1492435,0.00000_-1.98991_-0.99496_2.98486_-0.99496
30,1492435,0.00000_-1.98991_-0.99496_2.98486_-0.99496,1094454,-0.99496_-1.98991_-0.99496_1.98991_-0.99496
30,1094454,-0.99496_-1.98991_-0.99496_1.98991_-0.99496,895462,0.00000_-1.98991_0.00000_1.98991_-0.99496
30,895462,0.00000_-1.98991_0.00000_1.98991_-0.99496,596975,-0.99496_-0.99496_0.00000_1.98991_0.00000
30,596975,-0.99496_-0.99496_0.00000_1.98991_0.00000,596975,-0.99496_-0.99496_0.00000_1.98991_0.00000
30,596975,-0.99496_-0.99496_0.00000_1.98991_0.00000,497479,0.00000_-0.99496_0.00000_1.98991_0.00000
30,497479,0.00000_-0.99496_0.00000_1.98991_0.00000,397984,0.99496_-0.99496_0.00000_0.99496_-0.99496
30,397984,0.99496_-0.99496_0.00000_0.99496_-0.99496,298488,0.99496_-0.99496_0.99496_0.00000_0.00000
30,298488,0.99496_-0.99496_0.99496_0.00000_0.00000,198992,0.00000_0.00000_0.99496_-0.99496_0.00000
30,198992,0.00000_0.00000_0.99496_-0.99496_0.00000,198992,0.00000_-0.99496_0.99496_0.00000_0.00000
30,198992,0.00000_-0.99496_0.99496_0.00000_0.00000,198992,0.00000_-0.99496_0.99496_0.00000_0.00000
30,198992,0.00000_-0.99496_0.99496_0.00000_0.00000,99496,0.00000_0.00000_0.00000_0.00000_-0.99496
30,99496,0.00000_0.00000_0.00000_0.00000_-0.99496,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
30,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
30,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
30,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
30,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
30,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
30,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
30,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
31,2586880,0.00000_-0.99496_3.97978_0.00000_2.98486,2487387,1.98991_0.00000_0.99496_-1.98991_3.97978
31,2487387,1.98991_0.00000_0.99496_-1.98991_3.97978,1890418,0.99496_0.99496_1.98991_-2.98486_1.98991
31,1890418,0.99496_0.99496_1.98991_-2.98486_1.98991,1094454,0.99496_0.99496_1.98991_-1.98991_0.99496
31,1094454,0.99496_0.99496_1.98991_-1.98991_0.99496,994958,0.00000_0.99496_0.99496_-1.98991_1.98991
31,994958,0.00000_0.99496_0.99496_-1.98991_1.98991,696471,-0.99496_1.98991_0.00000_-0.99496_0.99496
31,696471,-0.99496_1.98991_0.00000_-0.99496_0.99496,596975,0.00000_0.99496_0.00000_-1.98991_-0.99496
31,596975,0.00000_0.99496_0.00000_-1.98991_-0.99496,298488,0.99496_0.00000_0.99496_-0.99496_0.00000
31,298488,0.99496_0.00000_0.99496_-0.99496_0.00000,298488,0.99496_0.00000_0.99496_-0.99496_0.00000
31,298488,0.99496_0.00000_0.99496_-0.99496_0.00000,198992,0.00000_0.00000_0.99496_0.00000_-0.99496
31,198992,0.00000_0.00000_0.99496_0.00000_-0.99496,198992,0.00000_0.00000_0.99496_-0.99496_0.00000
31,198992,0.00000_0.00000_0.99496_-0.99496_0.00000,198992,-0.99496_0.00000_0.99496_0.00000_0.00000
31,198992,-0.99496_0.00000_0.99496_0.00000_0.00000,198992,-0.99496_0.00000_0.00000_-0.99496_0.00000
31,198992,-0.99496_0.00000_0.00000_-0.99496_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
31,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
31,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
31,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
31,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,0,0.00000_0.00000_0.00000_0.00000_0.00000
32,3283351,-1.98991_-1.98991_0.00000_3.97978_-2.98485,3084359,-0.99496_-2.98486_-0.99496_3.97978_-1.98991
32,3084359,-0.99496_-2.98486_-0.99496_3.97978_-1.98991,2487387,-1.98991_-0.99496_0.00000_3.97978_-1.98991
32,2487387,-1.98991_-0.99496_0.00000_3.97978_-1.98991,1392939,-1.98991_0.00000_0.99496_2.98485_0.00000
32,1392939,-1.98991_0.00000_0.99496_2.98485_0.00000,1094452,-0.99496_0.00000_0.99496_2.98486_0.00000
32,1094452,-0.99496_0.00000_0.99496_2.98486_0.00000,795967,0.99496_1.98991_-0.99496_0.99496_0.99496
32,795967,0.99496_1.98991_-0.99496_0.99496_0.99496,696471,0.99496_1.98992_-0.99496_0.99496_0.00000
32,696471,0.99496_1.98992_-0.99496_0.99496_0.00000,696471,0.99496_0.99496_-1.98991_0.99496_0.00000
32,696471,0.99496_0.99496_-1.98991_0.99496_0.00000,596975,0.00000_0.99496_-1.98991_0.99496_0.00000
32,596975,0.00000_0.99496_-1.98991_0.99496_0.00000,596975,0.00000_0.99496_-1.98991_0.99496_0.00000
32,596975,0.00000_0.99496_-1.98991_0.99496_0.00000,397984,-0.99496_0.99496_-0.99496_0.00000_0.99496
32,397984,-0.99496_0.99496_-0.99496_0.00000_0.99496,298488,-0.99496_0.99496_-0.99496_0.00000_0.00000
32,298488,-0.99496_0.99496_-0.99496_0.00000_0.00000,298488,-0.99496_0.00000_-0.99496_-0.99496_0.00000
32,298488,-0.99496_0.00000_-0.99496_-0.99496_0.00000,198992,0.00000_0.00000_-0.99496_-0.99496_0.00000
32,198992,0.00000_0.00000_-0.99496_-0.99496_0.00000,198992,0.00000_0.00000_-0.99496_0.00000_0.99496
32,198992,0.00000_0.00000_-0.99496_0.00000_0.99496,99496,0.99496_0.00000_0.00000_0.00000_0.00000
32,99496,0.99496_0.00000_0.00000_0.00000_0.00000,99496,0.00000_0.00000_0.00000_-0.99496_0.00000
32,99496,0.00000_0.00000_0.00000_-0.99496_0.00000,99496,0.00000_0.00000_0.00000_-0.99496_0.00000
32,99496,0.00000_0.00000_0.00000_-0.99496_0.00000,99496,0.00000_0.00000_0.00000_-0.99496_0.00000
32,99496,0.00000_0.00000_0.00000_-0.99496_0.00000,99496,0.00000_0.00000_0.00000_-0.99496_0.00000
32,99496,0.00000_0.00000_0.00000_-0.99496_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
32,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
32,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
32,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,3780818,4.97469_0.99496_-1.98991_-1.98991_1.98991,3681334,2.98486_-1.98991_1.98991_-1.98991_3.97978
33,3681334,2.98486_-1.98991_1.98991_-1.98991_3.97978,795967,-0.99496_1.98991_-0.99496_0.99496_-0.99496
33,795967,-0.99496_1.98991_-0.99496_0.99496_-0.99496,696471,-0.99496_0.99496_-1.98991_0.99496_0.00000
33,696471,-0.99496_0.99496_-1.98991_0.99496_0.00000,198992,0.00000_0.99496_-0.99496_0.00000_0.00000
33,198992,0.00000_0.99496_-0.99496_0.00000_0.00000,198992,0.00000_0.99496_-0.99496_0.00000_0.00000
33,198992,0.00000_0.99496_-0.99496_0.00000_0.00000,198992,0.00000_0.99496_-0.99496_0.00000_0.00000
33,198992,0.00000_0.99496_-0.99496_0.00000_0.00000,198992,-0.99496_0.99496_0.00000_0.00000_0.00000
33,198992,-0.99496_0.99496_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
33,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,0,0.00000_0.00000_0.00000_0.00000_0.00000
33,0,0.00000_0.00000_0.00000_0.00000_0.00000,0,0.00000_0.00000_0.00000_0.00000_0.00000
34,4477284,0.99496_-2.98486_-2.98486_0.99496_-4.97469,3979807,2.98486_0.99496_0.99496_-1.98991_-4.97469
34,3979807,2.98486_0.99496_0.99496_-1.98991_-4.97469,3780818,-0.99496_-1.98991_-1.98991_1.98991_-4.97469
34,3780818,-0.99496_-1.98991_-1.98991_1.98991_-4.97469,2785874,1.98992_1.98991_-3.97978_-1.98992_0.00000
34,2785874,1.98992_1.98991_-3.97978_-1.98992_0.00000,1790922,1.98991_2.98485_-1.98991_-0.99496_0.00000
34,1790922,1.98991_2.98485_-1.98991_-0.99496_0.00000,1492435,1.98991_2.98486_0.00000_0.99496_0.99496
34,1492435,1.98991_2.98486_0.00000_0.99496_0.99496,1094452,0.99496_2.98486_0.00000_0.00000_0.99496
34,1094452,0.99496_2.98486_0.00000_0.00000_0.99496,596975,0.99496_1.98991_0.00000_0.00000_0.99496
34,596975,0.99496_1.98991_0.00000_0.00000_0.99496,298488,0.99496_0.99496_0.00000_0.00000_0.99496
34,298488,0.99496_0.99496_0.00000_0.00000_0.99496,298488,0.99496_0.99496_0.00000_0.00000_0.99496
34,298488,0.99496_0.99496_0.00000_0.00000_0.99496,198992,0.99496_0.00000_0.00000_0.00000_0.99496
34,198992,0.99496_0.00000_0.00000_0.00000_0.99496,198992,0.99496_0.00000_0.00000_0.00000_0.99496
34,198992,0.99496_0.00000_0.00000_0.00000_0.99496,99496,0.00000_0.00000_0.00000_0.00000_0.99496
34,99496,0.00000_0.00000_0.00000_0.00000_0.99496,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
34,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
34,99496,-0.99496_0.00000_0.00000_0.00000_0.00000,99496,-0.99496_0.00000_0.00000_0.00000_0.00000
35,2984864,0.00000_1.98991_0.99496_-2.98485_-3.97978,2188899,1.98991_0.00000_-0.99496_-3.97978_-0.99496
35,2188899,1.98991_0.00000_-0.99496_-3.97978_-0.99496,1989908,0.99496_0.99496_-0.99496_-3.97978_-0.99496
35,1989908,0.99496_0.99496_-0.99496_-3.97978_-0.99496,1392939,0.00000_1.98991_-0.99496_-2.98486_0.00000
35,1392939,0.00000_1.98991_-0.99496_-2.98486_0.00000,696471,0.99496_0.99496_-1.98991_0.00000_-0.99496
35,696471,0.99496_0.99496_-1.98991_0.00000_-0.99496,596975,0.00000_-0.99496_-0.99496_0.00000_-1.98991
35,596975,0.00000_-0.99496_-0.99496_0.00000_-1.98991,596975,0.00000_-0.99496_-0.99496_0.00000_-1.98991
35,596975,0.00000_-0.99496_-0.99496_0.00000_-1.98991,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496
35,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496
35,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496
35,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496
35,198992,0.00000_-0.99496_0.00000_0.00000_-0.99496,198992,0.00000_-0.99496_-0.99496_0.00000_0.00000
35,198992,0.00000_-0.99496_-0.99496_0.00000_0.00000,198992,0.00000_-0.99496_-0.99496_0.00000_0.00000
35,198992,0.00000_-0.99496_-0.99496_0.00000_0.00000,198992,0.00000_-0.99496_-0.99496_0.00000_0.00000
35,198992,0.00000_-0.99496_-0.99496_0.00000_0.00000,198992,-0.99496_0.00000_-0.99496_0.00000_0.00000
35,198992,-0.99496_0.00000_-0.99496_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
35,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
35,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
35,99496,0.00000_-0.99496_0.00000_0.00000_0.00000,99496,0.00000_-0.99496_0.00000_0.00000_0.00000
