run,fit1,node1,fit2,node2
27,99496,1.50504_2.50000_2.50000_2.50000_2.50000,99496,2.50000_3.49496_2.50000_2.50000_2.50000
27,99496,2.50000_3.49496_2.50000_2.50000_2.50000,99496,2.50000_3.49496_2.50000_2.50000_2.50000
27,99496,2.50000_3.49496_2.50000_2.50000_2.50000,99496,2.50000_3.49496_2.50000_2.50000_2.50000
27,99496,2.50000_3.49496_2.50000_2.50000_2.50000,99496,2.50000_3.49496_2.50000_2.50000_2.50000
27,99496,2.50000_3.49496_2.50000_2.50000_2.50000,99496,2.50000_2.50000_1.50504_2.50000_2.50000
27,99496,2.50000_2.50000_1.50504_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
27,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,4079278,0.51010_1.50503_2.50000_-3.46958_2.50000,2984851,1.50504_0.51009_2.50000_-2.47469_2.50000
28,2984851,1.50504_0.51009_2.50000_-2.47469_2.50000,1890412,1.50504_1.50504_2.50000_-1.47978_1.50504
28,1890412,1.50504_1.50504_2.50000_-1.47978_1.50504,994956,2.50000_2.50000_3.49496_-0.48486_2.50000
28,994956,2.50000_2.50000_3.49496_-0.48486_2.50000,696471,3.49496_0.51009_1.50504_1.50504_2.50000
28,696471,3.49496_0.51009_1.50504_1.50504_2.50000,298488,1.50504_2.50000_2.50000_1.50504_1.50504
28,298488,1.50504_2.50000_2.50000_1.50504_1.50504,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
28,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
29,4974738,0.51009_-0.48486_3.49496_2.50000_-3.46957,3515505,0.49115_-2.50211_0.49115_2.48665_-2.50210
29,3515505,0.49115_-2.50211_0.49115_2.48665_-2.50210,2855931,-0.50660_-1.50435_0.49115_1.48890_-2.50210
29,2855931,-0.50660_-1.50435_0.49115_1.48890_-2.50210,2207543,-1.50435_-2.50211_-0.50660_1.48890_-2.50211
29,2207543,-1.50435_-2.50211_-0.50660_1.48890_-2.50211,1597906,-1.50435_-0.50660_-1.50435_-0.50660_-3.49986
29,1597906,-1.50435_-0.50660_-1.50435_-0.50660_-3.49986,705825,-2.50210_-2.50210_-2.50210_-2.50210_-4.49761
29,705825,-2.50210_-2.50210_-2.50210_-2.50210_-4.49761,705824,-3.49986_-1.50435_-3.49986_-2.50211_-3.49986
29,705824,-3.49986_-1.50435_-3.49986_-2.50211_-3.49986,705824,-3.49986_-2.50211_-3.49986_-1.50435_-3.49986
29,705824,-3.49986_-2.50211_-3.49986_-1.50435_-3.49986,639509,-4.49761_-3.49986_-3.49986_-2.50210_-4.49761
29,639509,-4.49761_-3.49986_-3.49986_-2.50210_-4.49761,628322,-3.49986_-2.50210_-3.49986_-2.50211_-4.49761
29,628322,-3.49986_-2.50210_-3.49986_-2.50211_-4.49761,617135,-3.49986_-2.50210_-2.50210_-2.50211_-3.49986
29,617135,-3.49986_-2.50210_-2.50210_-2.50211_-3.49986,617135,-3.49986_-2.50210_-2.50210_-2.50211_-3.49986
29,617135,-3.49986_-2.50210_-2.50210_-2.50211_-3.49986,589571,-4.49761_-3.49986_-2.50211_-3.49986_-3.49986
29,589571,-4.49761_-3.49986_-2.50211_-3.49986_-3.49986,578384,-3.49986_-2.50210_-3.49986_-3.49986_-2.50210
29,578384,-3.49986_-2.50210_-3.49986_-3.49986_-2.50210,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
29,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,497480,1.50504_1.50504_1.50504_1.50504_1.50504
29,497480,1.50504_1.50504_1.50504_1.50504_1.50504,397984,1.50504_1.50504_2.50000_1.50504_1.50504
29,397984,1.50504_1.50504_2.50000_1.50504_1.50504,298488,1.50504_2.50000_1.50504_2.50000_1.50504
29,298488,1.50504_2.50000_1.50504_2.50000_1.50504,298488,1.50504_2.50000_1.50504_2.50000_1.50504
29,298488,1.50504_2.50000_1.50504_2.50000_1.50504,198992,1.50504_2.50000_2.50000_2.50000_1.50504
29,198992,1.50504_2.50000_2.50000_2.50000_1.50504,198992,1.50504_2.50000_2.50000_2.50000_1.50504
29,198992,1.50504_2.50000_2.50000_2.50000_1.50504,99496,2.50000_2.50000_2.50000_2.50000_1.50504
29,99496,2.50000_2.50000_2.50000_2.50000_1.50504,99496,2.50000_2.50000_2.50000_3.49496_2.50000
29,99496,2.50000_2.50000_2.50000_3.49496_2.50000,99496,2.50000_2.50000_2.50000_3.49496_2.50000
29,99496,2.50000_2.50000_2.50000_3.49496_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
29,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
29,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
29,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
30,4984466,-3.49986_3.48439_-4.49761_-1.50435_3.48439,3792758,-0.50660_3.48439_-4.49761_-2.50211_0.49115
30,3792758,-0.50660_3.48439_-4.49761_-2.50211_0.49115,3221874,-0.50660_2.48665_-4.49761_-2.50210_0.49115
30,3221874,-0.50660_2.48665_-4.49761_-2.50210_0.49115,3221873,-1.50436_3.48439_-2.50211_-3.49986_-0.50660
30,3221873,-1.50436_3.48439_-2.50211_-3.49986_-0.50660,2739677,-2.50211_1.48890_-2.50210_-3.49986_1.48890
30,2739677,-2.50211_1.48890_-2.50210_-3.49986_1.48890,2346170,-2.50212_1.48890_-2.50210_-3.49985_0.49115
30,2346170,-2.50212_1.48890_-2.50210_-3.49985_0.49115,1697783,-0.50659_-0.50660_-3.49986_-4.49761_-0.50660
30,1697783,-0.50659_-0.50660_-3.49986_-4.49761_-0.50660,1265524,-0.50660_-1.50435_-3.49986_-4.49761_-1.50435
30,1265524,-0.50660_-1.50435_-3.49986_-4.49761_-1.50435,1010643,-0.50660_-2.50210_-3.49986_-4.49761_-2.50211
30,1010643,-0.50660_-2.50210_-3.49986_-4.49761_-2.50211,744576,-1.50435_-3.49986_-2.50210_-3.49986_-2.50210
30,744576,-1.50435_-3.49986_-2.50210_-3.49986_-2.50210,617135,-2.50211_-3.49986_-3.49986_-2.50211_-2.50210
30,617135,-2.50211_-3.49986_-3.49986_-2.50211_-2.50210,600758,-3.49986_-4.49761_-4.49761_-3.49986_-3.49986
30,600758,-3.49986_-4.49761_-4.49761_-3.49986_-3.49986,589571,-2.50210_-3.49986_-4.49761_-3.49986_-3.49986
30,589571,-2.50210_-3.49986_-4.49761_-3.49986_-3.49986,550820,-3.49986_-3.49986_-4.49761_-3.49986_-3.49986
30,550820,-3.49986_-3.49986_-4.49761_-3.49986_-3.49986,539633,-3.49986_-3.49986_-3.49986_-3.49986_-2.50210
30,539633,-3.49986_-3.49986_-3.49986_-3.49986_-2.50210,539633,-3.49986_-3.49986_-3.49986_-3.49986_-2.50210
30,539633,-3.49986_-3.49986_-3.49986_-3.49986_-2.50210,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
30,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
31,1193948,2.50000_1.50504_1.50504_3.49496_-0.48486,596975,3.49496_2.50000_2.50000_3.49496_0.51009
31,596975,3.49496_2.50000_2.50000_3.49496_0.51009,397984,3.49496_2.50000_1.50504_3.49496_1.50504
31,397984,3.49496_2.50000_1.50504_3.49496_1.50504,298488,2.50000_1.50504_1.50504_2.50000_1.50504
31,298488,2.50000_1.50504_1.50504_2.50000_1.50504,198992,2.50000_1.50505_1.50504_2.50000_2.50000
31,198992,2.50000_1.50505_1.50504_2.50000_2.50000,198992,2.50000_2.50000_2.50000_3.49496_3.49496
31,198992,2.50000_2.50000_2.50000_3.49496_3.49496,198992,3.49496_2.50000_2.50000_2.50000_3.49496
31,198992,3.49496_2.50000_2.50000_2.50000_3.49496,99496,3.49496_2.50000_2.50000_2.50000_2.50000
31,99496,3.49496_2.50000_2.50000_2.50000_2.50000,99496,2.50000_2.50000_3.49496_2.50000_2.50000
31,99496,2.50000_2.50000_3.49496_2.50000_2.50000,99496,2.50000_2.50000_3.49496_2.50000_2.50000
31,99496,2.50000_2.50000_3.49496_2.50000_2.50000,99496,2.50000_2.50000_3.49496_2.50000_2.50000
31,99496,2.50000_2.50000_3.49496_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
31,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
32,5278098,-3.49986_3.48439_-3.49986_2.48665_1.48890,4934529,-4.49761_3.48439_-3.49986_2.48665_0.49115
32,4934529,-4.49761_3.48439_-3.49986_2.48665_0.49115,3033310,-0.50660_0.49115_-3.49986_-0.50660_1.48890
32,3033310,-0.50660_0.49115_-3.49986_-0.50660_1.48890,2817180,-1.50435_1.48890_-3.49986_-0.50660_0.49115
32,2817180,-1.50435_1.48890_-3.49986_-0.50660_0.49115,2523548,-2.50210_1.48890_-4.49761_-1.50435_0.49115
32,2523548,-2.50210_1.48890_-4.49761_-1.50435_0.49115,1952663,-2.50210_0.49115_-3.49986_-2.50210_0.49115
32,1952663,-2.50210_0.49115_-3.49986_-2.50210_0.49115,1764098,-1.50435_-1.50435_-1.50435_-0.50660_-0.50660
32,1764098,-1.50435_-1.50435_-1.50435_-0.50660_-0.50660,1764098,-1.50435_-1.50435_-1.50435_-0.50660_-0.50660
32,1764098,-1.50435_-1.50435_-1.50435_-0.50660_-0.50660,1293088,-2.50211_-1.50435_-2.50211_-0.50660_-1.50435
32,1293088,-2.50211_-1.50435_-2.50211_-0.50660_-1.50435,1088145,-3.49986_-0.50660_-3.49986_-2.50210_-1.50435
32,1088145,-3.49986_-0.50660_-3.49986_-2.50210_-1.50435,705824,-3.49986_-1.50435_-3.49986_-3.49986_-2.50211
32,705824,-3.49986_-1.50435_-3.49986_-3.49986_-2.50211,628322,-3.49986_-2.50210_-3.49986_-4.49761_-2.50210
32,628322,-3.49986_-2.50210_-3.49986_-4.49761_-2.50210,600758,-3.49986_-3.49986_-4.49761_-4.49761_-3.49986
32,600758,-3.49986_-3.49986_-4.49761_-4.49761_-3.49986,589571,-3.49986_-2.50211_-4.49761_-3.49986_-3.49986
32,589571,-3.49986_-2.50211_-4.49761_-3.49986_-3.49986,589571,-3.49986_-2.50210_-3.49986_-4.49761_-3.49986
32,589571,-3.49986_-2.50210_-3.49986_-4.49761_-3.49986,539633,-3.49986_-2.50210_-3.49986_-3.49986_-3.49986
32,539633,-3.49986_-2.50210_-3.49986_-3.49986_-3.49986,539633,-3.49986_-2.50210_-3.49986_-3.49986_-3.49986
32,539633,-3.49986_-2.50210_-3.49986_-3.49986_-3.49986,539633,-3.49986_-2.50210_-3.49986_-3.49986_-3.49986
32,539633,-3.49986_-2.50210_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
32,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986,500882,-3.49986_-3.49986_-3.49986_-3.49986_-3.49986
33,4178805,-1.47978_-1.47978_-0.48486_2.50000_3.49496,2686376,-1.47978_-0.48485_3.49496_2.50000_1.50504
33,2686376,-1.47978_-0.48485_3.49496_2.50000_1.50504,1691428,0.51009_0.51009_4.48991_0.51009_1.50504
33,1691428,0.51009_0.51009_4.48991_0.51009_1.50504,1392941,0.51009_0.51009_3.49496_0.51009_1.50504
33,1392941,0.51009_0.51009_3.49496_0.51009_1.50504,397984,1.50504_1.50504_3.49496_1.50504_2.50000
33,397984,1.50504_1.50504_3.49496_1.50504_2.50000,198992,2.50000_1.50504_3.49496_2.50000_2.50000
33,198992,2.50000_1.50504_3.49496_2.50000_2.50000,198992,2.50000_2.50000_3.49496_2.50000_1.50504
33,198992,2.50000_2.50000_3.49496_2.50000_1.50504,198992,1.50504_2.50000_3.49496_2.50000_2.50000
33,198992,1.50504_2.50000_3.49496_2.50000_2.50000,99496,1.50504_2.50000_2.50000_2.50000_2.50000
33,99496,1.50504_2.50000_2.50000_2.50000_2.50000,99496,1.50504_2.50000_2.50000_2.50000_2.50000
33,99496,1.50504_2.50000_2.50000_2.50000_2.50000,99496,2.50000_2.50000_2.50000_1.50504_2.50000
33,99496,2.50000_2.50000_2.50000_1.50504_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
33,0,2.50000_2.50000_2.50000_2.50000_2.50000,0,2.50000_2.50000_2.50000_2.50000_2.50000
34,994958,1.50504_0.51009_2.50000_1.50504_4.48991,298488,2.50000_1.50504_2.50000_1.50504_3.49496
34,298488,2.50000_1.50504_2.50000_1.50504_3.49496,298488,2.50000_1.50504_2.50000_1.50504_3.49496
34,298488,2.50000_1.50504_2.50000_1.50504_3.49496,99496,2.50000_2.50000_2.50000_2.50000_3.49496
34,99496,2.50000_2.50000_2.50000_2.50000_3.49496,99496,2.50000_2.50000_2.50000_2.50000_3.49496
34,99496,2.50000_2.50000_2.50000_2.50000_3.49496,99496,2.50000_2.50000_2.50000_3.49496_2.50000
